Vote,Yearly_IncomeK,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Avg_Satisfaction_with_previous_vote,Avg_monthly_income_all_years,Most_Important_Issue,Overall_happiness_score,Avg_size_per_room,Weighted_education_rank
2,0.5525714285714285,0.27272727272727293,-0.43435934208827987,-0.7587800369685769,-0.23837818809490532,-0.4285714285714286,-0.13016552970085102,0.04205126936197309,-0.3877131670359557
9,-0.03428571428571425,0.6363636363636366,-0.6793244886258148,-0.44239063462723366,-0.9180846224883884,-1.0,-0.08387704022752922,-0.17579694989774353,-0.1749848111564738
12,0.9542857142857146,-0.09090909090909077,-0.6349136337287766,-0.35921133703019115,-0.8990269790350023,1.0,-0.3076220934349984,0.1134312452798294,0.13107143104520014
9,-0.5697142857142856,0.27272727272727293,-0.7102171236301376,-0.15372766481823807,-0.15558043445036668,-0.7142857142857143,-0.12351708614524086,-0.15151399993197642,-0.1318733624492533
2,-0.37742857142857145,0.45454545454545475,-0.47225470156396265,-0.25739371534195943,-0.4907199847808252,1.0,0.27852879610764164,0.04119363380711591,-0.3799704068395333
1,-0.3365714285714285,0.6363636363636366,0.38171654722135395,0.6447935921133698,-0.5315485230368381,0.1428571428571428,-0.6140782522860037,-0.4675647979501465,-0.906877928943401
4,-0.32485714285714273,-1.0,-0.43219147202087704,-0.2857362908194704,-0.6591141909178471,-0.4285714285714286,-0.23803422677350483,-0.19734449488348232,-0.374635334516701
11,0.4731428571428573,-0.09090909090909077,-0.9616787199355844,-0.715958102279729,-0.7494815937914193,-0.7142857142857143,0.05284664804844011,0.035326640143909765,0.008839478519295896
1,-0.3082857142857143,0.27272727272727293,0.9993337694694749,0.6295440542205789,-0.740908356187469,1.0,-0.9993393550137243,-0.9989882697743814,-0.9990171862673233
9,-0.5765714285714285,-0.4545454545454545,-0.6938212903441807,-0.15003080714725842,-0.22674610808450898,-0.4285714285714286,0.0013494301100633599,-0.14033514128491015,-0.2373789140309268
4,0.010285714285714453,-0.6363636363636364,-0.44011784469433646,-0.8404189772027112,-0.8887307854149714,1.0,-0.22398131335877736,-0.20627493056708662,-0.36863325512944284
1,-0.3028571428571427,0.27272727272727293,0.7338480280917651,0.6266173752310533,-0.21565433009685375,-1.0,-0.979202070862826,-0.546620170781722,-0.9876446393128421
9,0.13742857142857146,0.27272727272727293,-0.720941435829242,-0.5349661121380163,-0.8743209077915777,-1.0,0.0266304709599971,-0.1267664612883807,-0.18807800569938748
1,-0.6297142857142857,0.09090909090909105,-0.22923171142014748,0.8028342575477507,-0.598139990021069,1.0,-0.1121352273062122,-0.03194954268606204,-0.6647769902519371
7,0.10028571428571431,0.09090909090909105,0.7838290121384762,0.40927295132470687,-0.6305816297360778,-0.7142857142857143,-0.8997072781699355,-0.9272697456176017,-0.8446946937687886
4,-0.17428571428571416,-0.8181818181818182,-0.5945058845017643,-0.36691312384473207,-0.3459303682356704,-0.4285714285714286,-0.13365367646901175,-0.12599257261262528,-0.2930191525443157
9,-0.7725714285714285,-0.09090909090909077,-0.7659200605381695,-0.04436229205175628,0.04895542076994458,0.1428571428571428,0.17138098328081797,-0.05239958059367329,-0.09357070464275846
9,0.06800000000000006,0.6363636363636366,-0.9119845731113851,-0.49753542821934704,-0.7442205706412559,-1.0,0.02784946781703343,-0.0023989419962254233,-0.0697377127339045
3,0.9445714285714288,-0.2727272727272726,-0.7598155456803299,-0.6620455945779422,-0.8080978793523708,0.4285714285714284,0.01460830153543155,-0.11191026715001193,-0.15667660229175218
11,0.20771428571428574,-0.4545454545454545,-0.3285536911718449,-0.5728589032655578,-0.8304946084066169,1.0,0.06791832572513276,-0.3979829125139839,-0.4036092729557097
9,0.8425714285714285,0.27272727272727293,-0.7190859601906988,-0.9151263093037585,-0.3136452531438986,0.1428571428571428,0.03283691718662307,-0.15480869022345492,-0.1615777582659811
1,-0.34799999999999986,0.8181818181818185,0.9200532088574273,0.6509550215650027,-0.6642996007311426,-0.7142857142857143,-0.9960532072705248,-0.9190579825447827,-0.9589177449793842
9,0.8791428571428574,0.09090909090909105,-0.6073258468319016,-0.9348428835489835,-0.5911113224008421,0.1428571428571428,0.026492114217393503,-0.21158415764023747,-0.24648230002120217
1,0.036285714285714255,0.27272727272727293,0.5172984327063417,-0.09218578832800717,0.12346735184153035,-1.0,-0.9393481768369452,-0.10527543193710735,-0.9121013782205095
6,-0.12971428571428567,-0.4545454545454545,-0.37357267874137884,-0.39094269870610004,-0.954033584079531,1.0,0.010089725603459276,0.40088992914650534,0.4656932235244714
8,-0.15257142857142858,-0.4545454545454545,-0.6846817183371938,-0.07054836722119558,-0.45599107281149726,-0.1428571428571429,0.1282015743265853,0.06256233901823549,0.2725719221169386
0,0.7382857142857144,-0.09090909090909077,0.6442992220830501,-0.24276032039433162,0.9073383383116681,-0.4285714285714286,0.9502825081077422,-0.7390955066854716,-0.7522310789455788
7,-0.8211428571428572,-0.09090909090909077,0.18425954720691073,0.9060382008625999,-0.373860089509161,-0.4285714285714286,-0.618528151422709,-0.766512961991495,-0.27987024831135693
8,0.5820000000000003,-0.4545454545454545,-0.6064638669764475,-0.4665742452248923,-0.47222368271730997,0.7142857142857142,0.34567153672989215,-0.03833140642360476,0.05299443719071495
2,-0.8762857142857142,-0.09090909090909077,-0.46908743178360457,0.011552680221811246,-0.26058576625050156,-0.4285714285714286,0.2871769821099306,0.05265623365143021,-0.37724962871954676
6,0.8177142857142861,-0.6363636363636364,-0.507004974423048,-0.9017252002464573,-0.8042199174258452,0.1428571428571428,-0.2499362594825915,-0.14033514128491015,-0.33023749153729187
9,0.7882857142857143,0.6363636363636366,-0.7791714319434075,-0.8858595194085029,-0.8931741515697945,-0.7142857142857143,-0.16014810508910307,-0.042153106389151304,-0.095803698636372
1,0.9914285714285715,0.09090909090909105,0.49395526100793963,-0.07116451016635877,-0.6909924331518922,-0.7142857142857143,-0.9326098565412283,-0.5932583951749023,-0.6600723894370792
3,-0.4791428571428571,-0.2727272727272726,-0.7079072631703678,0.10551447935921116,-0.5736496417645373,-0.1428571428571429,-0.0880377189960482,0.13618005883902196,-0.2430400765213562
2,0.8845714285714288,0.45454545454545475,-0.5019946147152639,-0.9377695625385091,-0.9044126247977238,1.0,0.2280657545130434,0.08964455548881001,-0.38190562467960676
8,-0.11199999999999988,-0.6363636363636364,-0.7592415784416437,-0.09242144177449185,-0.21969067384557103,-0.1428571428571429,0.12542054322692003,0.030327790604376348,-0.18525050944577515
1,0.6054285714285714,0.45454545454545475,0.5600804947410037,0.13693776956253828,-0.799213110476782,-1.0,-0.8111647430447368,-0.4525352850037029,-0.972455699248343
9,0.20028571428571418,0.09090909090909105,-0.7007899759698639,-0.5688539741219965,-0.03125264345569756,0.1428571428571428,0.14261737325002843,-0.04973947045960006,-0.21246594749067718
10,-0.30200000000000005,-0.09090909090909077,0.45632290924201235,0.6261552680221809,-0.5763273849504527,0.1428571428571428,-0.5863612554434274,-0.7718100418363428,-0.8025826430795533
1,0.2608571428571431,0.6363636363636366,0.16067618179337628,0.32270486752926647,-0.4740442205109604,0.1428571428571428,-0.22809682827203115,-0.03577884028477418,-0.9843710444828779
6,-0.7817142857142858,0.09090909090909105,-0.5535911788707653,-0.039433148490449904,-0.776835418252291,-1.0,0.13774434364968008,-0.15067961562660548,-0.32128868117742
1,-0.2997142857142856,0.6363636363636366,0.9871482279474378,0.6249229821318545,-0.8924299439163139,-0.7142857142857143,-0.9956251182280008,-0.9877139287228118,-0.9953180171831608
5,-0.48,-0.6363636363636364,-0.40141686568189305,0.10597658656808351,-0.4006186989823824,0.7142857142857142,-0.1322280605021795,-0.07426459535334884,-0.4994318687460528
1,0.5245714285714285,0.27272727272727293,0.6277578710498443,0.1805298829328401,-0.5021417701108619,-1.0,-0.8817603482603592,-0.6767531110059948,-0.8577447022758187
9,-0.09885714285714275,0.27272727272727293,-0.7114574522070862,-0.4075785582255085,-0.45312866146140324,-1.0,0.05697772312500157,-0.21915727215383632,-0.02717221218214666
7,0.010285714285714453,0.09090909090909105,0.8616066258395404,-0.00015403573629096945,-0.4722512059908937,1.0,-0.9316385056325064,-0.9960399841140098,-0.8601176323625414
10,-0.12342857142857144,0.45454545454545475,0.31294287712627866,0.5298829328404188,-0.6365245733553726,-1.0,-0.3178415661718892,-0.5085307772043883,-0.9599215058886168
4,-0.9751428571428571,-0.8181818181818182,-0.4066783596014091,0.06484904497843466,-0.071092342265966,-0.4285714285714286,-0.23188362167822607,-0.2284114807183808,-0.38831550195439946
2,-0.44914285714285707,0.8181818181818185,-0.4109161301326503,-0.21873074553296384,-0.0768739182536356,-1.0,0.28796155949058133,0.06368116880065405,-0.43768014939238753
2,-0.18142857142857127,-0.09090909090909077,-0.4449173052907497,-0.3630622304374617,-0.5422682441520754,0.1428571428571428,0.3177850696218414,0.0281290977815353,-0.37834838860058656
1,-0.9177142857142857,0.6363636363636366,0.4707209604955712,0.9581022797288966,-0.4006186989823824,-1.0,-0.13016552970085102,-0.49548743525691086,-0.9580067158344349
0,-0.15999999999999992,0.45454545454545475,0.5270403183168914,0.24152803450400473,0.9408798721821771,-0.7142857142857143,0.8200187187423653,-0.4799557150287081,-0.9113572594362344
9,0.253714285714286,0.45454545454545475,-0.8441306106236003,-0.5976586568083797,-0.3201149405546605,0.1428571428571428,-0.014221157734520748,-0.06821003080381177,-0.09460524409542279
1,0.6511428571428572,0.27272727272727293,0.685656961330512,0.11229205175600718,-0.3597943415560603,-1.0,-0.8466920224617431,-0.7533182621973622,-0.9129028766201075
0,-0.8665714285714285,-0.2727272727272726,0.36561277901337574,0.6224584103512011,-0.4006186989823824,1.0,0.7944210434373042,0.14245046809093231,0.8952194529623722
9,0.5082857142857145,-0.09090909090909077,-0.5815179404225002,-0.7349044978434999,-0.7056252789506681,0.1428571428571428,0.10281950307605262,-0.15597641554526898,-0.30158346019233034
4,-0.30228571428571427,-0.8181818181818182,-0.872601692778039,-0.2979051139864451,-0.3703104026594533,1.0,-0.07016593832375219,-0.06005527841735178,0.018101784724877612
4,-0.7942857142857143,-0.09090909090909077,-0.48731623849536476,-0.032655576093653924,-0.4868460297874993,-1.0,-0.19359830771737155,-0.1967291732661276,-0.3381300451589028
2,0.17285714285714304,0.45454545454545475,-0.40545350970562555,-0.5540665434380778,0.2654202286865721,-1.0,0.30021398303212216,0.057867637224361806,-0.43512370061976646
12,0.040857142857142925,-0.2727272727272726,-0.6574637795342646,0.13324091189155862,0.10588354635022623,1.0,0.2342483274013279,0.21740556905597458,0.15975600458237482
0,-0.19799999999999995,0.09090909090909105,0.12275064042488926,0.26201478743068357,0.5990040025384761,-0.7142857142857143,0.21800814805688545,-0.8895422790508415,0.3501651358795863
2,-0.0842857142857143,0.27272727272727293,-0.346020760826391,-0.41543438077634026,-0.5788512632213819,-1.0,0.3296353890712945,0.09168756252223426,-0.4757118783365583
11,-0.5214285714285714,-0.2727272727272726,-0.8901045499995492,-0.17975970425138652,-0.7857174170883495,-0.7142857142857143,-0.04764837731440573,-0.05529506499635435,0.012771495412819911
5,0.733714285714286,-0.2727272727272726,-0.684004750788772,-0.5483672211953174,-0.04864634310818211,0.7142857142857142,-0.2425693804287837,0.03314057218269442,-0.1578730546140435
1,0.026000000000000023,-0.09090909090909077,0.7616135662941365,0.44932224276031996,-0.9404621837110785,1.0,-0.9940084901224405,-0.7553488026620143,-0.8675769580668766
2,0.46657142857142864,-0.09090909090909077,-0.3589106480969326,-0.7124152803450402,-0.8003223196795693,0.1428571428571428,0.40115971403420425,0.09462986940007118,-0.40173259372999093
8,-0.9125714285714286,-0.6363636363636364,-0.6392027043353091,0.33918669131238405,-0.4570321919887218,0.7142857142857142,0.3010841279035863,-0.07629900244410606,-0.05439454360287227
4,0.4660000000000002,-1.0,-0.4896612208326152,-0.7121072088724586,-0.6236347898459134,-0.4285714285714286,-0.22026841221810645,-0.1609070686244049,-0.34144462248665175
3,0.4491428571428573,-0.2727272727272726,-0.7483721514675139,-0.3949476278496613,-0.43959592281931853,-0.1428571428571429,-0.09686062095069811,-0.16606764260322157,0.05832787825513586
9,0.028857142857142914,-0.09090909090909077,-0.7279720561054945,-0.4764325323475048,-0.5879772973629283,1.0,-0.11965268923109383,-0.15176686524305524,-0.1026816691373901
1,-0.6042857142857143,-0.2727272727272726,0.6200015646101003,0.7891250770178678,-0.49210603920977136,1.0,-0.80521035617528,-0.6471105239443813,-0.9408079111341123
0,0.3820000000000001,1.0000000000000002,0.18416998774382232,-0.05067775723967993,0.5308494018871087,-1.0,-0.12236431033198453,0.7189383543705309,0.8290535215620741
8,0.6162857142857145,-0.2727272727272726,-0.5649920861209892,-0.4850585335797907,-0.45698282054273714,0.7142857142857142,0.3178151964016728,0.0555228123380834,0.24434773783570807
9,0.46399999999999997,0.45454545454545475,-0.7302343098159628,-0.7110289587184229,-0.6111663820493275,0.1428571428571428,0.2313614882717659,0.13522902011718135,-0.0723958932255504
3,0.6757142857142857,-0.4545454545454545,-0.8560035352264131,-0.5170979667282811,-0.30714808721407666,0.4285714285714284,-0.053305371758304174,0.2031274063834037,0.01921645803519728
9,0.7342857142857144,0.8181818181818185,-0.5233361746214023,-0.8567467652495381,-0.13342459669631135,-1.0,0.029405986624323227,-0.28005159675578933,-0.28256140559804777
10,0.6671428571428573,0.45454545454545475,0.1300411658295283,0.10366605052372127,-0.7794223662290396,-1.0,-0.18556745705653097,-0.3618549926480668,-0.8851276389615119
9,0.866857142857143,0.27272727272727293,-0.6932381353856912,-0.9282193468884782,-0.1928207427297922,-0.7142857142857143,-0.0444143279027589,0.021375619637919063,-0.2752872421026691
1,0.19657142857142862,0.6363636363636366,0.43972397912769945,0.35736290819470107,-0.49367319926694647,0.1428571428571428,-0.8319682659983858,-0.5635614992549652,-0.7274713222092453
5,-0.7314285714285713,-0.6363636363636364,-0.4660187917404819,0.24152803450400473,-0.1908581279075927,0.4285714285714284,-0.29665035409922125,-0.3288809534219777,0.09817626336551599
9,0.8391428571428574,-0.2727272727272726,-0.627680230750276,-0.9132778804682689,-0.8294474746765248,1.0,0.020199666060867094,-0.2079062738310366,-0.22533183503509205
5,0.8365714285714287,-0.6363636363636364,-0.6780989080351973,-0.6038200862600124,-0.7122273538080117,0.7142857142857142,-0.24671209551125162,-0.10646985641071231,0.07051763859087451
2,0.25914285714285734,-0.2727272727272726,-0.3930023197047265,-0.6005853357979053,-0.640695767376945,-0.4285714285714286,0.3039436105779245,0.05324268600037507,-0.4454757323542464
9,-0.6499999999999999,0.27272727272727293,-0.8770643317024267,-0.11044362292051772,-0.551717410127466,-0.7142857142857143,-0.006976415496917909,-0.05923390930216933,-0.05859518445100198
1,0.4891428571428573,0.09090909090909105,-0.3323699912029552,0.19963031423290167,-0.8738603490379896,1.0,-0.42907583231834495,-0.22361837883144345,-0.3073298581500546
1,0.8242857142857143,-0.09090909090909077,0.30161397344048635,0.01894639556377059,-0.7045157343544453,0.1428571428571428,-0.5614877406694909,-0.4384531520315619,-0.866350756787018
2,-0.9568571428571429,-0.4545454545454545,-0.3855035472101014,0.05499075785582233,-0.9175562643102217,-0.4285714285714286,0.262402844426718,0.07817666607794604,-0.47807318308902924
1,-0.27542857142857136,0.27272727272727293,0.5267424555024244,0.6118299445471346,-0.4476028154776375,-0.4285714285714286,-0.9594831377772987,-0.14033514128491015,-0.7021218742168875
9,0.6297142857142859,0.27272727272727293,-0.8262798086418044,-0.8003696857670981,-0.44073054102371584,0.1428571428571428,-0.05547781172877014,-0.11413006738191032,0.008472401675073071
9,0.054571428571428715,0.09090909090909105,-0.8195563055695723,-0.4902957486136786,-0.060331035854057746,-0.7142857142857143,-0.025814641638299274,-0.1278554923881245,-0.0005058609547251569
10,-0.914,0.09090909090909105,0.6601968365936848,0.9560998151571164,-0.8952244278742334,1.0,-0.7642126467473738,-0.14033514128491015,-0.9247072422477226
11,-0.7285714285714286,-0.09090909090909077,-0.4572696475415178,-0.06808379544054247,-0.7934471934142928,-0.7142857142857143,0.08359032738132025,-0.27079636892936254,-0.36147241576008743
6,-0.5731428571428572,-0.4545454545454545,-0.44849781804586586,-0.15187923598274816,-0.3281067240098906,-0.7142857142857143,-0.13458281500677455,-0.19647359281939455,-0.4065622107658846
7,-0.6328571428571428,0.6363636363636366,0.2395469641947492,0.8045286506469498,0.021147632058711008,0.1428571428571428,-0.6580105047566208,-0.5978454393925838,-0.5915496799257074
8,0.7774285714285716,-0.6363636363636364,-0.7998471371920066,-0.5719346888478128,-0.7102591675406579,0.7142857142857142,0.1515452387698366,-0.02975665774880709,0.09815461978863299
9,-0.38857142857142857,1.0000000000000002,-0.7362792349511843,-0.25138632162661756,-0.8277795973701847,-1.0,0.1751078148879166,-0.10768897859567658,-0.07714294381485612
9,-0.14257142857142857,0.27272727272727293,-0.6167937561054002,-0.38401109057301314,-0.8120561979884455,1.0,-0.13016552970085102,-0.13625575656677785,-0.24487315885560051
9,-0.0477142857142856,0.45454545454545475,-0.5659051496797962,-0.4351509550215652,-0.6521498481023393,-0.7142857142857143,-0.2352845197125647,-0.21792247028826628,-0.1733608879702042
9,-0.8808571428571429,0.27272727272727293,-0.8581723302076649,0.014017252002464231,-0.19997793699829944,-0.7142857142857143,-0.04124188519545775,-0.02923851205073344,-0.10558249408162235
4,0.33657142857142874,-0.6363636363636364,-0.44078177858793866,-0.6423290203327173,-0.11938404591938395,0.1428571428571428,-0.16923186000035068,-0.2050162546639489,-0.3967134085568661
9,-0.8220000000000001,0.09090909090909105,-0.6911055583241709,-0.017714109673444375,-0.7988775786814961,-0.4285714285714286,0.08608381943809207,-0.18464140670943818,-0.14494133129264597
9,-0.6465714285714286,0.8181818181818185,-0.68828080532217,-0.11229205175600762,-0.48746306837187303,-0.7142857142857143,-0.18684089707556284,0.006882807617710512,-0.2109238272817808
6,-0.9565714285714285,-0.8181818181818182,-0.573770340902077,0.054836722119531445,0.108014006945515,1.0,0.07091331377286544,-0.12306534381778864,-0.3361622150395529
2,0.6840000000000002,0.27272727272727293,-0.41990756190823453,-0.8296364756623539,-0.696230285405911,-1.0,0.2851576117790952,-0.14033514128491015,-0.43030621511170697
12,-0.24257142857142844,0.09090909090909105,-0.336374731969698,0.28604436229205155,0.6851320965602868,-0.4285714285714286,-0.20152074491445296,-0.298836307174011,-0.4366248277075595
9,0.1060000000000001,0.45454545454545475,-0.8221380280398242,-0.5180221811460262,-0.7326594975514744,-0.7142857142857143,-0.05525333399074034,-0.019525306762998573,-0.14391060676937556
3,-0.3768571428571428,-0.6363636363636364,-0.8288002409591795,0.050369685767097716,-0.649652169888192,-0.1428571428571429,-0.11226374183229632,0.0761822458386861,0.13432817683862913
9,-0.23685714285714288,0.09090909090909105,-0.5985716065228972,-0.33317929759704273,-0.8966325325915612,0.1428571428571428,-0.03318697709495827,-0.15370801389777802,-0.300479764445561
9,0.54,0.8181818181818185,-0.7051012423989704,-0.7520024645717808,-0.3337350464748821,-0.7142857142857143,-0.08474204507025407,-0.14181347396538996,-0.17611624554627764
1,0.11085714285714299,-0.09090909090909077,0.040265081142731474,0.4035736290819467,0.06540434787377236,-0.4285714285714286,-0.7739129923902845,-0.2761451437873537,-0.35959986825011825
3,-0.8234285714285714,-0.8181818181818182,-0.8498163822523062,0.2911275415896485,-0.8586248422352474,0.4285714285714284,0.045272808296848654,-0.09454187049096825,-0.010029033574910612
4,0.37942857142857145,-0.6363636363636364,-0.531521213734925,-0.6654343807763403,-0.5416347863466027,0.1428571428571428,-0.16280723550251394,-0.15182617102745896,-0.33254194210076055
9,-0.4248571428571428,-0.2727272727272726,-0.7553247235959879,-0.2318237831176835,-0.22416441569217385,1.0,0.1176857392910512,-0.1501991504086516,-0.03417947763459736
1,-0.40714285714285703,0.45454545454545475,-0.0498956427580759,0.6828404189772025,-0.21443901303836532,0.1428571428571428,-0.5949055818881325,0.01383570042834864,-0.5812283905650283
8,0.8031428571428574,-0.09090909090909077,-0.6779465338995931,-0.5857979051139867,0.1679356128086884,-0.1428571428571429,0.12045227201174624,0.06761283419710379,0.28243050382082935
1,-0.7848571428571429,0.6363636363636366,0.11133054171044621,0.8864756623536657,-0.4006186989823824,0.1428571428571428,-0.7529941562156962,-0.2875174486836633,-0.5180184498448137
9,-0.8665714285714285,0.45454545454545475,-0.6224539559935649,0.00631546518792328,-0.7864787374304826,-1.0,-0.0894923047059534,-0.17139793237352605,-0.2492900109227913
4,0.277714285714286,-1.0,-0.5409725366810958,-0.6105976586568086,-0.5441024419366501,-0.4285714285714286,-0.12629424631459663,-0.19628624167829667,-0.3099324415286247
12,0.8134285714285716,1.0000000000000002,-0.6539625074340237,-0.2832717190388171,-0.9132396493765491,-1.0,0.21189270291136908,0.24015040007716015,0.17537179868169933
9,-0.18999999999999995,-0.09090909090909077,-0.718723252136295,-0.3584411583487371,-0.8964228644366072,1.0,0.11747517200843638,-0.18475090171178044,-0.05110092270957434
9,-0.6814285714285715,-0.09090909090909077,-0.7688002406230177,-0.09349969192852767,-0.36594285533303195,-0.4285714285714286,0.08792028771146343,-0.05870958827566078,-0.164977554345661
1,-0.19999999999999996,0.45454545454545475,0.3596103068494887,0.5711645101663582,0.0886860228429458,-0.7142857142857143,-0.8643560324705029,0.032145306607069185,-0.8078642941060851
0,-0.37371428571428567,-0.4545454545454545,-0.3640060297865073,0.3567467652495376,0.37044334206585217,-0.4285714285714286,0.11343498174900091,0.15415473238466793,0.5587090283624135
9,0.010285714285714453,0.45454545454545475,-0.7830799050137065,-0.4865988909426988,0.23994991793030807,0.1428571428571428,-0.09389146712044821,0.012548250402037248,-0.17611839518236214
1,0.7705714285714289,0.27272727272727293,-0.11579648261595446,0.04790511398644462,-0.27917054307697975,-0.7142857142857143,-0.3786667318094319,-0.0735245851625592,-0.6664268490372215
9,-0.7777142857142858,0.27272727272727293,-0.8927616014107155,-0.04158964879852142,-0.055979094961070175,-0.4285714285714286,-0.05846622755957949,-0.03899621754938955,-0.03114227566074715
1,-0.9891428571428571,0.09090909090909105,0.1572416579746707,0.9966112138016016,-0.09402185564492715,0.1428571428571428,-0.7114090214468717,-0.37419346923254937,-0.5889704714732258
1,0.4845714285714289,-0.09090909090909077,0.7709415396537814,0.2020948860135548,-0.5796629342991645,-0.4285714285714286,-0.8587658328061314,-0.14033514128491015,-0.9610469170480561
11,0.75,-0.2727272727272726,-0.6917170343299107,-0.865218730745533,-0.2634583801149186,0.1428571428571428,-0.09773876662528681,-0.22173702143492324,0.0603225554643117
1,0.6154285714285717,0.6363636363636366,0.20474689531492962,0.1315465187923596,-0.3652098149193553,0.1428571428571428,-0.992266730994858,-0.11805340746425846,-0.30292333577501784
